temperature,turbidity,disolved_oxg,ph,ammonia,nitrate,fish_length
0.32026143790849737,1.0,0.08351836037574722,0.9753693877900702,0.03734828478880202,0.06756059824651883,0.0
0.32026143790849737,1.0,0.23386604855434917,0.9818504514898312,0.03734828478880202,0.06781846312532233,0.0
0.32026143790849737,1.0,0.5759993493554552,0.9792588827268729,0.03734828478880202,0.06773250816572116,0.0
0.32026143790849737,1.0,0.12145907039160668,0.977962384414605,0.03734828478880202,0.06756059824651883,0.0
0.32026143790849737,1.0,0.1734374364604937,0.9788267166227838,0.03734828478880202,0.06824823792332818,0.0
0.32026143790849737,1.0,0.24630149241592453,0.9783945505186946,0.03734828478880202,0.07031115695375623,0.0
0.32026143790849737,1.0,0.07919970720995485,0.9792588827268729,0.03734828478880202,0.06807632800412583,0.0
0.3137254901960791,1.0,0.3999756008295718,0.9766658861023381,0.03734828478880202,0.06807632800412583,0.0
0.3246187363834414,1.0,0.30054898133463465,0.9801232149350516,0.03734828478880202,0.06687295856970946,0.0
0.32026143790849737,1.0,0.06940344028303037,0.977962384414605,0.03734828478880202,0.06781846312532233,0.0
0.32026143790849737,1.0,0.3591801878736123,0.9831464738482396,0.03734828478880202,0.06721677840811413,0.0
0.32026143790849737,1.0,0.5167418974421536,0.9792579308191549,0.03734828478880202,0.06721677840811413,0.0
0.32026143790849737,1.0,0.37107071692895766,0.9783945505186946,0.03734828478880202,0.06721677840811413,0.0
0.3071895424836608,1.0,0.07538123703794071,0.9773127073968937,0.03734828478880202,0.06756059824651883,0.0
0.32026143790849737,1.0,0.18594607783335368,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.32026143790849737,1.0,0.29689723882721314,0.9779623844146059,0.03734828478880202,0.06704486848891181,0.0
0.32026143790849737,1.0,0.4552397218494571,0.9792588827268729,0.03734828478880202,0.06781846312532233,0.0
0.32026143790849737,1.0,0.11022325240941808,0.977962384414605,0.03734828478880202,0.06756059824651883,0.0
0.3137254901960791,1.0,0.5034036842747347,0.9773141352584716,0.03734828478880202,0.06988138215575038,0.0
0.32026143790849737,1.0,0.07629620592899841,0.9792588827268729,0.03734828478880202,0.06859205776173286,0.0
0.31590413943355156,1.0,0.16374283274368673,0.9783945505186946,0.03734828478880202,0.0684201478425305,0.0
0.32026143790849737,1.0,0.09610833231670123,0.9818490236282533,0.03734828478880202,0.0706549767921609,0.0
0.32026143790849737,1.0,0.48536049774307677,0.9792588827268729,0.03734828478880202,0.06807632800412583,0.0
0.3137254901960791,1.0,0.12765645968037087,0.9786106335707394,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.25148224960351345,0.9773141352584716,0.03734828478880202,0.06807632800412583,0.0
0.31590413943355156,1.0,0.10978000081330566,0.9805553810391407,0.03734828478880202,0.06807632800412583,0.0
0.32026143790849737,1.0,0.47906551177259965,0.977962384414605,0.03734828478880202,0.06601340897369778,0.0
0.31154684095860485,1.0,0.10187466959456712,0.9783945505186946,0.03734828478880202,0.06773250816572116,0.0
0.3137254901960791,1.0,0.23118213980724658,0.9792588827268729,0.03734828478880202,0.06704486848891181,0.0
0.3137254901960791,1.0,0.11044284494327193,0.9766658861023381,0.03734828478880202,0.06756059824651883,0.0
0.31154684095860485,1.0,0.3311374079947948,0.979691048830962,0.03734828478880202,0.06807632800412583,0.0
0.3137254901960791,1.0,0.13034036842747346,0.9786106335707394,0.03734828478880202,0.06756059824651883,0.0
0.3137254901960791,1.0,0.5095888739782847,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.3137254901960791,1.0,0.41864096620714897,0.9812022023336968,0.03734828478880202,0.06781846312532233,0.0
0.3071895424836608,1.0,0.40039038672685123,0.9773141352584716,0.03734828478880202,0.06756059824651883,0.0
0.3137254901960791,1.0,0.2599487617421008,0.977962384414605,0.03734828478880202,0.06781846312532233,0.0
0.31154684095860485,1.0,0.2502216257980562,0.9779623844146059,0.03734828478880202,0.06790441808492348,0.0
0.31154684095860485,1.0,0.16065227115611405,0.9779623844146059,0.03734828478880202,0.06756059824651883,0.0
0.3137254901960791,1.0,0.08671465170184214,0.977962384414605,0.03734828478880202,0.06678700361010831,0.0
0.31154684095860485,1.0,0.16017242080435934,0.9788267166227838,0.03734828478880202,0.06756059824651883,0.0
0.31154684095860485,1.0,0.0964417876458867,0.9840117579641363,0.03734828478880202,0.06721677840811413,0.0
0.3137254901960791,1.0,0.21664023423203613,0.9766658861023381,0.03734828478880202,0.0673027333677153,0.0
0.32026143790849737,1.0,0.4533975844821276,0.978610633570739,0.03734828478880202,0.06704486848891181,0.0
0.3137254901960791,1.0,0.08806880566060754,0.9727763911655354,0.03734828478880202,0.06781846312532233,0.0
0.3071895424836608,1.0,0.19116750030498963,0.9773141352584716,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.6037330730755154,0.9792574548652955,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.10322069049652312,0.9792574548652955,0.03734828478880202,0.06781846312532233,0.0
0.3071895424836608,1.0,0.5335122605831402,0.9799071318830073,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.7106624374771258,0.978610633570739,0.03734828478880202,0.0673027333677153,0.0
0.3071895424836608,1.0,0.11012565572770525,0.9799071318830073,0.03734828478880202,0.06652913873130481,0.0
0.3071895424836608,1.0,0.2147736976942784,0.978610633570739,0.03734828478880202,0.06704486848891181,0.0
0.3071895424836608,1.0,0.6864340612419177,0.9799071318830073,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.43995770810459106,0.9775302183105163,0.03734828478880202,0.06635722881210243,0.0
0.3071895424836608,1.0,0.34439429059411975,0.9792588827268729,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.30755154324752954,0.9788267166227838,0.03734828478880202,0.06721677840811413,0.0
0.3071895424836608,1.0,0.33030783620023585,0.9792588827268729,0.03734828478880202,0.06687295856970946,0.0
0.3071895424836608,1.0,0.487723150746208,0.9792588827268729,0.03734828478880202,0.06721677840811413,0.0
0.31045751633986995,1.0,0.4607600341588386,0.9805546671083516,0.03734828478880202,0.06691593604951007,0.0
0.3071895424836608,1.0,0.08564922125981049,0.9788267166227838,0.03734828478880202,0.06790441808492348,0.0
0.3071895424836608,1.0,0.8772965719165547,0.9792588827268729,0.03734828478880202,0.06807632800412583,0.0
0.3071895424836608,1.0,0.6045504452848602,0.9766658861023381,0.03734828478880202,0.06781846312532233,0.0
0.3071895424836608,1.0,0.21654263755032327,0.9812022023336968,0.03734828478880202,0.06781846312532233,0.0
0.3071895424836608,1.0,0.26934244235695987,0.9792588827268729,0.03734828478880202,0.06962351727694688,0.0
0.3071895424836608,1.0,0.1631328534829816,0.977962384414605,0.03734828478880202,0.06756059824651883,0.0
0.3071895424836608,1.0,0.0708429913382945,0.9837937710966551,0.03734828478880202,0.06833419288292936,0.0
0.3071895424836608,1.0,0.05639868244479688,0.9786106335707394,0.03734828478880202,0.06704486848891181,0.0
0.3071895424836608,1.0,0.06764263348379487,0.9801222630273332,0.03734828478880202,0.0701392470345539,0.0
0.3071895424836608,1.0,0.23818470172014153,0.9753693877900702,0.03734828478880202,0.06704486848891181,0.0
0.29411764705882426,1.0,0.15143751779106177,0.9792588827268729,0.03734828478880202,0.0684201478425305,0.0
